mmsi,timestamp,lat,lon
100000001,2026-09-06 01:10:00,18.945787478532484,72.74655784018032
100000002,2026-09-06 01:10:00,18.841431253183632,72.5719544832038
100000003,2026-09-06 01:10:00,18.92707560683526,72.71931003114356
100000004,2026-09-06 01:10:00,18.98785277520871,72.52459118355628
100000005,2026-09-06 01:10:00,18.904723500269675,72.61239973052587
100000006,2026-09-06 01:10:00,18.95366359731267,72.52284603105942
100000007,2026-09-06 01:10:00,18.914184637237685,72.69757508980538
100000008,2026-09-06 01:10:00,18.978161950443546,72.4819597743118
100000009,2026-09-06 01:10:00,18.90491720157375,72.73519692729042
100000010,2026-09-06 01:10:00,18.927503726220767,72.51903175293822
999999999,2026-09-06 01:10:00,18.879166666666666,72.67916666666667
100000001,2026-09-06 01:15:00,18.94717944218335,72.7471497910855
100000002,2026-09-06 01:15:00,18.838779754856642,72.57415154007845
100000003,2026-09-06 01:15:00,18.924199113801034,72.72212949025653
100000004,2026-09-06 01:15:00,18.985943725011953,72.5226916106154
100000005,2026-09-06 01:15:00,18.904315170381526,72.61114710536705
100000006,2026-09-06 01:15:00,18.952416465203882,72.52204420211918
100000007,2026-09-06 01:15:00,18.912382679930637,72.69766049643586
100000008,2026-09-06 01:15:00,18.978807219554955,72.47998291905392
100000009,2026-09-06 01:15:00,18.907710993772195,72.73334654320172
100000010,2026-09-06 01:15:00,18.92860912437984,72.51867266790066
999999999,2026-09-06 01:15:00,18.88125,72.68125
100000001,2026-09-06 01:20:00,18.94857140583422,72.7477417419907
100000002,2026-09-06 01:20:00,18.83612825652965,72.5763485969531
100000003,2026-09-06 01:20:00,18.92132262076681,72.7249489493695
100000004,2026-09-06 01:20:00,18.984034674815195,72.52079203767451
100000005,2026-09-06 01:20:00,18.903906840493377,72.60989448020824
100000006,2026-09-06 01:20:00,18.951169333095095,72.52124237317894
100000007,2026-09-06 01:20:00,18.91058072262359,72.69774590306633
100000008,2026-09-06 01:20:00,18.979452488666364,72.47800606379604
100000009,2026-09-06 01:20:00,18.91050478597064,72.73149615911302
100000010,2026-09-06 01:20:00,18.929714522538912,72.5183135828631
999999999,2026-09-06 01:20:00,18.883333333333333,72.68333333333334
100000001,2026-09-06 01:25:00,18.949963369485086,72.74833369289588
100000002,2026-09-06 01:25:00,18.83347675820266,72.57854565382775
100000003,2026-09-06 01:25:00,18.918446127732583,72.72776840848248
100000004,2026-09-06 01:25:00,18.982125624618437,72.51889246473363
100000005,2026-09-06 01:25:00,18.90349851060523,72.60864185504943
100000006,2026-09-06 01:25:00,18.949922200986308,72.5204405442387
100000007,2026-09-06 01:25:00,18.90877876531654,72.69783130969681
100000008,2026-09-06 01:25:00,18.980097757777774,72.47602920853816
100000009,2026-09-06 01:25:00,18.913298578169087,72.72964577502432
100000010,2026-09-06 01:25:00,18.930819920697985,72.51795449782554
999999999,2026-09-06 01:25:00,18.885416666666668,72.68541666666667
100000001,2026-09-06 01:30:00,18.951355333135954,72.74892564380107
100000002,2026-09-06 01:30:00,18.83082525987567,72.5807427107024
100000003,2026-09-06 01:30:00,18.915569634698358,72.73058786759545
100000004,2026-09-06 01:30:00,18.98021657442168,72.51699289179274
100000005,2026-09-06 01:30:00,18.90309018071708,72.60738922989061
100000006,2026-09-06 01:30:00,18.94867506887752,72.51963871529846
100000007,2026-09-06 01:30:00,18.906976808009492,72.69791671632728
100000008,2026-09-06 01:30:00,18.980743026889183,72.47405235328029
100000009,2026-09-06 01:30:00,18.916092370367533,72.72779539093563
100000010,2026-09-06 01:30:00,18.931925318857058,72.51759541278798
999999999,2026-09-06 01:30:00,18.8875,72.6875
100000001,2026-09-06 01:35:00,18.95274729678682,72.74951759470626
100000002,2026-09-06 01:35:00,18.82817376154868,72.58293976757705
100000003,2026-09-06 01:35:00,18.912693141664132,72.73340732670842
100000004,2026-09-06 01:35:00,18.97830752422492,72.51509331885185
100000005,2026-09-06 01:35:00,18.90268185082893,72.6061366047318
100000006,2026-09-06 01:35:00,18.947427936768733,72.51883688635822
100000007,2026-09-06 01:35:00,18.905174850702444,72.69800212295776
100000008,2026-09-06 01:35:00,18.981388296000592,72.4720754980224
100000009,2026-09-06 01:35:00,18.91888616256598,72.72594500684693
100000010,2026-09-06 01:35:00,18.93303071701613,72.51723632775042
999999999,2026-09-06 01:35:00,18.889583333333334,72.68958333333333
100000001,2026-09-06 01:40:00,18.95413926043769,72.75
100000002,2026-09-06 01:40:00,18.82552226322169,72.5851368244517
100000003,2026-09-06 01:40:00,18.909816648629906,72.73622678582139
100000004,2026-09-06 01:40:00,18.976398474028162,72.51319374591097
100000005,2026-09-06 01:40:00,18.90227352094078,72.60488397957299
100000006,2026-09-06 01:40:00,18.946180804659946,72.51803505741798
100000007,2026-09-06 01:40:00,18.903372893395396,72.69808752958824
100000008,2026-09-06 01:40:00,18.982033565112,72.47009864276453
100000009,2026-09-06 01:40:00,18.921679954764425,72.72409462275823
100000010,2026-09-06 01:40:00,18.934136115175203,72.51687724271287
999999999,2026-09-06 01:40:00,18.891666666666666,72.69166666666666
100000001,2026-09-06 01:45:00,18.955531224088556,72.74940804909481
100000002,2026-09-06 01:45:00,18.8228707648947,72.58733388132634
100000003,2026-09-06 01:45:00,18.90694015559568,72.73904624493436
100000004,2026-09-06 01:45:00,18.974489423831404,72.51129417297008
100000005,2026-09-06 01:45:00,18.901865191052632,72.60363135441418
100000006,2026-09-06 01:45:00,18.94493367255116,72.51723322847774
100000007,2026-09-06 01:45:00,18.901570936088348,72.69817293621871
100000008,2026-09-06 01:45:00,18.98267883422341,72.46812178750665
100000009,2026-09-06 01:45:00,18.92447374696287,72.72224423866953
100000010,2026-09-06 01:45:00,18.935241513334276,72.5165181576753
999999999,2026-09-06 01:45:00,18.89375,72.69375000000001
100000001,2026-09-06 01:50:00,18.956923187739424,72.74881609818962
100000002,2026-09-06 01:50:00,18.820219266567708,72.589530938201
100000003,2026-09-06 01:50:00,18.904063662561455,72.74186570404733
100000004,2026-09-06 01:50:00,18.972580373634646,72.5093946000292
100000005,2026-09-06 01:50:00,18.901456861164483,72.60237872925536
100000006,2026-09-06 01:50:00,18.94368654044237,72.5164313995375
100000007,2026-09-06 01:50:00,18.8997689787813,72.69825834284919
100000008,2026-09-06 01:50:00,18.98332410333482,72.46614493224877
100000009,2026-09-06 01:50:00,18.927267539161317,72.72039385458083
100000010,2026-09-06 01:50:00,18.93634691149335,72.51615907263775
999999999,2026-09-06 01:50:00,18.895833333333332,72.69583333333334
100000001,2026-09-06 01:55:00,18.95831515139029,72.74822414728443
100000002,2026-09-06 01:55:00,18.817567768240718,72.59172799507564
100000003,2026-09-06 01:55:00,18.90118716952723,72.7446851631603
100000004,2026-09-06 01:55:00,18.970671323437887,72.50749502708831
100000005,2026-09-06 01:55:00,18.901048531276334,72.60112610409655
100000006,2026-09-06 01:55:00,18.942439408333584,72.51562957059726
100000007,2026-09-06 01:55:00,18.89796702147425,72.69834374947966
100000008,2026-09-06 01:55:00,18.98396937244623,72.46416807699089
100000009,2026-09-06 01:55:00,18.930061331359763,72.71854347049214
100000010,2026-09-06 01:55:00,18.93745230965242,72.51579998760019
999999999,2026-09-06 01:55:00,18.897916666666667,72.69791666666667
100000001,2026-09-06 02:00:00,18.95970711504116,72.74763219637924
100000002,2026-09-06 02:00:00,18.814916269913727,72.5939250519503
100000003,2026-09-06 02:00:00,18.898310676493004,72.74750462227327
100000004,2026-09-06 02:00:00,18.96876227324113,72.50559545414743
100000005,2026-09-06 02:00:00,18.900640201388185,72.59987347893774
100000006,2026-09-06 02:00:00,18.941192276224797,72.51482774165702
100000007,2026-09-06 02:00:00,18.896165064167203,72.69842915611014
100000008,2026-09-06 02:00:00,18.984614641557638,72.46219122173301
100000009,2026-09-06 02:00:00,18.93285512355821,72.71669308640344
100000010,2026-09-06 02:00:00,18.938557707811494,72.51544090256263
999999999,2026-09-06 02:00:00,18.9,72.7
100000001,2026-09-06 02:05:00,18.961099078692026,72.74704024547405
100000002,2026-09-06 02:05:00,18.812264771586737,72.59612210882494
100000003,2026-09-06 02:05:00,18.89543418345878,72.75
100000004,2026-09-06 02:05:00,18.96685322304437,72.50369588120654
100000005,2026-09-06 02:05:00,18.900231871500036,72.59862085377893
100000006,2026-09-06 02:05:00,18.93994514411601,72.51402591271678
100000007,2026-09-06 02:05:00,18.894363106860155,72.69851456274061
100000008,2026-09-06 02:05:00,18.985259910669047,72.46021436647513
100000009,2026-09-06 02:05:00,18.935648915756655,72.71484270231474
100000010,2026-09-06 02:05:00,18.939663105970567,72.51508181752507
999999999,2026-09-06 02:05:00,18.902083333333334,72.70208333333333
100000001,2026-09-06 02:10:00,18.962491042342894,72.74644829456886
100000002,2026-09-06 02:10:00,18.809613273259746,72.59831916569959
100000003,2026-09-06 02:10:00,18.892557690424553,72.74718054088703
100000004,2026-09-06 02:10:00,18.964944172847613,72.50179630826565
100000005,2026-09-06 02:10:00,18.899823541611887,72.59736822862011
100000006,2026-09-06 02:10:00,18.938698012007222,72.51322408377654
100000007,2026-09-06 02:10:00,18.892561149553107,72.69859996937109
100000008,2026-09-06 02:10:00,18.985905179780456,72.45823751121725
100000009,2026-09-06 02:10:00,18.9384427079551,72.71299231822604
100000010,2026-09-06 02:10:00,18.94076850412964,72.51472273248751
999999999,2026-09-06 02:10:00,18.90416666666667,72.70416666666667
100000001,2026-09-06 02:15:00,18.96388300599376,72.74585634366368
100000002,2026-09-06 02:15:00,18.806961774932756,72.60051622257424
100000003,2026-09-06 02:15:00,18.889681197390328,72.74436108177406
100000004,2026-09-06 02:15:00,18.963035122650854,72.49989673532477
100000005,2026-09-06 02:15:00,18.89941521172374,72.5961156034613
100000006,2026-09-06 02:15:00,18.937450879898435,72.5124222548363
100000007,2026-09-06 02:15:00,18.89075919224606,72.69868537600156
100000008,2026-09-06 02:15:00,18.986550448891865,72.45626065595937
100000009,2026-09-06 02:15:00,18.941236500153547,72.71114193413734
100000010,2026-09-06 02:15:00,18.941873902288712,72.51436364744995
999999999,2026-09-06 02:15:00,18.90625,72.70625
100000001,2026-09-06 02:20:00,18.96527496964463,72.74526439275849
100000002,2026-09-06 02:20:00,18.804310276605765,72.60271327944889
100000003,2026-09-06 02:20:00,18.886804704356102,72.74154162266109
100000004,2026-09-06 02:20:00,18.961126072454096,72.49799716238388
100000005,2026-09-06 02:20:00,18.89900688183559,72.59486297830249
100000006,2026-09-06 02:20:00,18.936203747789648,72.51162042589606
100000007,2026-09-06 02:20:00,18.88895723493901,72.69877078263204
100000008,2026-09-06 02:20:00,18.987195718003274,72.45428380070149
100000009,2026-09-06 02:20:00,18.944030292351993,72.70929155004865
100000010,2026-09-06 02:20:00,18.942979300447785,72.5140045624124
999999999,2026-09-06 02:20:00,18.908333333333335,72.70833333333334
100000001,2026-09-06 02:25:00,18.966666933295496,72.7446724418533
100000002,2026-09-06 02:25:00,18.801658778278775,72.60491033632354
100000003,2026-09-06 02:25:00,18.883928211321876,72.73872216354812
100000004,2026-09-06 02:25:00,18.959217022257338,72.496097589443
100000005,2026-09-06 02:25:00,18.89859855194744,72.59361035314367
100000006,2026-09-06 02:25:00,18.93495661568086,72.51081859695581
100000007,2026-09-06 02:25:00,18.887155277631962,72.69885618926251
100000008,2026-09-06 02:25:00,18.987840987114684,72.45230694544361
100000009,2026-09-06 02:25:00,18.94682408455044,72.70744116595995
100000010,2026-09-06 02:25:00,18.944084698606858,72.51364547737484
999999999,2026-09-06 02:25:00,18.910416666666666,72.71041666666667
100000001,2026-09-06 02:30:00,18.968058896946363,72.74408049094811
100000002,2026-09-06 02:30:00,18.799007279951784,72.60710739319819
100000003,2026-09-06 02:30:00,18.88105171828765,72.73590270443515
100000004,2026-09-06 02:30:00,18.95730797206058,72.49419801650211
100000005,2026-09-06 02:30:00,18.89819022205929,72.59235772798486
100000006,2026-09-06 02:30:00,18.933709483572073,72.51001676801557
100000007,2026-09-06 02:30:00,18.885353320324914,72.69894159589299
100000008,2026-09-06 02:30:00,18.988486256226093,72.45033009018573
100000009,2026-09-06 02:30:00,18.949617876748885,72.70559078187125
100000010,2026-09-06 02:30:00,18.94519009676593,72.51328639233728
999999999,2026-09-06 02:30:00,18.9125,72.7125
100000001,2026-09-06 02:35:00,18.96945086059723,72.74348854004292
100000002,2026-09-06 02:35:00,18.796355781624793,72.60930445007284
100000003,2026-09-06 02:35:00,18.878175225253425,72.73308324532218
100000004,2026-09-06 02:35:00,18.95539892186382,72.49229844356122
100000005,2026-09-06 02:35:00,18.897781892171142,72.59110510282605
100000006,2026-09-06 02:35:00,18.932462351463286,72.50921493907533
100000007,2026-09-06 02:35:00,18.883551363017865,72.69902700252347
100000008,2026-09-06 02:35:00,18.989131525337502,72.44835323492785
100000009,2026-09-06 02:35:00,18.95241166894733,72.70374039778255
100000010,2026-09-06 02:35:00,18.946295494925003,72.51292730729972
999999999,2026-09-06 02:35:00,18.914583333333333,72.71458333333334
100000001,2026-09-06 02:40:00,18.9708428242481,72.74289658913773
100000002,2026-09-06 02:40:00,18.793704283297803,72.61150150694749
100000003,2026-09-06 02:40:00,18.8752987322192,72.7302637862092
100000004,2026-09-06 02:40:00,18.953489871667063,72.49039887062034
100000005,2026-09-06 02:40:00,18.897373562282993,72.58985247766724
100000006,2026-09-06 02:40:00,18.9312152193545,72.5084131101351
100000007,2026-09-06 02:40:00,18.881749405710817,72.69911240915394
100000008,2026-09-06 02:40:00,18.98977679444891,72.44637637966997
100000009,2026-09-06 02:40:00,18.955205461145777,72.70189001369386
100000010,2026-09-06 02:40:00,18.947400893084076,72.51256822226216
999999999,2026-09-06 02:40:00,18.916666666666668,72.71666666666667
100000001,2026-09-06 02:45:00,18.972234787898966,72.74230463823254
100000002,2026-09-06 02:45:00,18.791052784970812,72.61369856382214
100000003,2026-09-06 02:45:00,18.872422239184974,72.72744432709624
100000004,2026-09-06 02:45:00,18.951580821470305,72.48849929767945
100000005,2026-09-06 02:45:00,18.896965232394844,72.58859985250842
100000006,2026-09-06 02:45:00,18.92996808724571,72.50761128119485
100000007,2026-09-06 02:45:00,18.87994744840377,72.69919781578442
100000008,2026-09-06 02:45:00,18.99042206356032,72.44439952441209
100000009,2026-09-06 02:45:00,18.957999253344223,72.70003962960516
100000010,2026-09-06 02:45:00,18.94850629124315,72.5122091372246
999999999,2026-09-06 02:45:00,18.91875,72.71875
100000001,2026-09-06 02:50:00,18.973626751549833,72.74171268732735
100000002,2026-09-06 02:50:00,18.788401286643822,72.61589562069679
100000003,2026-09-06 02:50:00,18.86954574615075,72.72462486798327
100000004,2026-09-06 02:50:00,18.949671771273547,72.48659972473857
100000005,2026-09-06 02:50:00,18.896556902506696,72.58734722734961
100000006,2026-09-06 02:50:00,18.928720955136924,72.50680945225461
100000007,2026-09-06 02:50:00,18.87814549109672,72.69928322241489
100000008,2026-09-06 02:50:00,18.99106733267173,72.44242266915421
100000009,2026-09-06 02:50:00,18.96079304554267,72.69818924551646
100000010,2026-09-06 02:50:00,18.94961168940222,72.51185005218704
999999999,2026-09-06 02:50:00,18.920833333333334,72.72083333333333
100000001,2026-09-06 02:55:00,18.9750187152007,72.74112073642216
100000002,2026-09-06 02:55:00,18.78574978831683,72.61809267757144
100000003,2026-09-06 02:55:00,18.866669253116523,72.7218054088703
100000004,2026-09-06 02:55:00,18.94776272107679,72.48470015179768
100000005,2026-09-06 02:55:00,18.896148572618547,72.5860946021908
100000006,2026-09-06 02:55:00,18.927473823028137,72.50600762331437
100000007,2026-09-06 02:55:00,18.876343533789672,72.69936862904537
100000008,2026-09-06 02:55:00,18.99171260178314,72.44044581389633
100000009,2026-09-06 02:55:00,18.963586837741115,72.69633886142776
100000010,2026-09-06 02:55:00,18.950717087561294,72.51149096714948
999999999,2026-09-06 02:55:00,18.922916666666666,72.72291666666666
100000001,2026-09-06 03:00:00,18.97641067885157,72.74052878551697
100000002,2026-09-06 03:00:00,18.78309828998984,72.62028973444609
100000003,2026-09-06 03:00:00,18.863792760082298,72.71898594975733
100000004,2026-09-06 03:00:00,18.94585367088003,72.4828005788568
100000005,2026-09-06 03:00:00,18.895740242730398,72.58484197703199
100000006,2026-09-06 03:00:00,18.92622669091935,72.50520579437413
100000007,2026-09-06 03:00:00,18.874541576482624,72.69945403567584
100000008,2026-09-06 03:00:00,18.992357870894548,72.43846895863845
100000009,2026-09-06 03:00:00,18.96638062993956,72.69448847733906
100000010,2026-09-06 03:00:00,18.951822485720367,72.51113188211193
999999999,2026-09-06 03:00:00,18.925,72.725
100000001,2026-09-06 03:05:00,18.977802642502436,72.73993683461178
100000002,2026-09-06 03:05:00,18.78044679166285,72.62248679132074
100000003,2026-09-06 03:05:00,18.860916267048072,72.71616649064435
100000004,2026-09-06 03:05:00,18.943944620683272,72.48090100591591
100000005,2026-09-06 03:05:00,18.89533191284225,72.58358935187317
100000006,2026-09-06 03:05:00,18.924979558810563,72.5044039654339
100000007,2026-09-06 03:05:00,18.872739619175576,72.69953944230632
100000008,2026-09-06 03:05:00,18.993003140005957,72.43649210338057
100000009,2026-09-06 03:05:00,18.969174422138007,72.69263809325037
100000010,2026-09-06 03:05:00,18.95292788387944,72.51077279707437
999999999,2026-09-06 03:05:00,18.927083333333332,72.72708333333334
100000001,2026-09-06 03:10:00,18.979194606153303,72.7393448837066
100000002,2026-09-06 03:10:00,18.77779529333586,72.62468384819539
100000003,2026-09-06 03:10:00,18.858039774013847,72.71334703153138
100000004,2026-09-06 03:10:00,18.942035570486514,72.47900143297502
100000005,2026-09-06 03:10:00,18.8949235829541,72.58233672671436
100000006,2026-09-06 03:10:00,18.923732426701775,72.50360213649365
100000007,2026-09-06 03:10:00,18.870937661868528,72.69962484893679
